country,year,iso_code,population,gdp,biofuel_cons_per_capita,biofuel_consumption,biofuel_electricity,biofuel_share_energy,electricity_generation,energy_per_capita,oil_consumption,renewables_share_energy
Finland,2019,FIN,5521754.0,220173891564.0,806.195,4.452,13.29,1.383,68.61,59218.777,109.326,28.591
Finland,2020,FIN,5529616.0,214988893865.0,745.893,4.124,11.57,1.338,69.24,56776.078,98.078,32.588
Finland,2021,FIN,5541069.0,221538476826.0,1310.802,7.263,13.58,2.308,72.11,57854.73,91.657,35.036
Finland,2022,FIN,5569300.0,226154847456.0,1107.826,6.17,12.76,1.963,72.17,57499.422,98.471,34.897
Finland,2023,FIN,5601185.0,,1118.11,6.263,11.34,1.917,81.52,59655.676,89.035,35.888
Finland,2024,FIN,5617311.0,,1194.026,6.707,10.39,2.051,82.55,59564.754,86.686,38.894
France,2000,FRA,59483716.0,2031676031476.0,61.368,3.65,2.48,0.118,532.56,52416.18,1143.182,6.409
France,2001,FRA,59905131.0,2077786711965.0,61.773,3.7,2.85,0.119,542.6,52467.066,1142.346,7.072
France,2002,FRA,60327247.0,2107316572579.0,64.315,3.88,3.04,0.126,551.24,51700.012,1112.813,5.879
France,2003,FRA,60741119.0,2130940712046.0,58.694,3.565,3.23,0.114,559.13,51909.512,1116.965,5.675
France,2004,FRA,61175244.0,2196883540402.0,63.558,3.888,3.31,0.124,566.3,51983.934,1126.701,5.684
France,2005,FRA,61625031.0,2238790479440.0,106.83,6.583,3.39,0.211,569.14,51181.785,1104.419,5.122
France,2006,FRA,62049831.0,2297018080700.0,128.489,7.973,3.38,0.258,567.3,50426.094,1101.849,5.702
France,2007,FRA,62432438.0,2354672057875.0,257.314,16.065,3.75,0.528,561.84,49265.891,1075.509,6.356
France,2008,FRA,62780187.0,2362451821701.0,415.248,26.069,3.97,0.856,566.98,49137.234,1053.347,7.319
France,2009,FRA,63106460.0,2295352990111.0,441.984,27.892,4.13,0.97,528.87,46095.289,1010.699,7.409
France,2010,FRA,63417366.0,2342490492199.0,431.031,27.335,4.44,0.923,562.36,47325.062,979.68,7.882
France,2011,FRA,63733776.0,2393401943613.0,423.655,27.001,5.04,0.943,567.65,45465.84,963.961,6.93
France,2012,FRA,64058465.0,2400896391731.0,461.445,29.559,5.3,1.034,567.58,45190.879,931.179,8.714
France,2013,FRA,64387736.0,2414733629218.0,467.587,30.107,5.68,1.044,576.75,45428.73,919.245,9.857
France,2014,FRA,64692495.0,2437822780219.0,501.829,32.465,5.99,1.177,566.31,43247.398,889.426,9.885
France,2015,FRA,64916337.0,2464953810985.0,504.463,32.748,6.53,1.175,574.14,43493.316,902.656,9.568
France,2016,FRA,65086853.0,2491956183265.0,506.186,32.946,7.52,1.207,558.84,42506.238,887.998,10.362
France,2017,FRA,65284775.0,2549057506683.0,508.595,33.204,7.78,1.22,555.74,42218.559,901.527,9.803
France,2018,FRA,65519537.0,2596599107835.0,501.009,32.826,8.38,1.193,576.24,42589.262,879.651,11.513
France,2019,FRA,65729460.0,2644453795826.0,520.034,34.182,8.64,1.269,565.52,41554.387,872.398,11.754
France,2020,FRA,65905273.0,2438594133224.0,378.931,24.974,8.76,1.037,527.25,37087.555,735.704,13.972
France,2021,FRA,66083547.0,2604822841790.0,431.204,28.495,9.58,1.112,550.31,39307.219,790.984,12.914
France,2022,FRA,66277412.0,2671568767031.0,467.664,30.996,9.67,1.361,468.45,34796.047,789.455,13.726
France,2023,FRA,66438828.0,,491.353,32.645,9.94,1.379,518.75,36221.496,777.077,15.867
France,2024,FRA,66548532.0,,511.184,34.019,10.68,1.371,561.78,37865.609,775.669,16.465
Gabon,2000,GAB,1275578.0,12538030035.0,0.0,0.0,0.01,,1.31,7757.792,,
Gabon,2001,GAB,1309594.0,13408080502.0,0.0,0.0,0.01,,1.4,8111.225,,
Gabon,2002,GAB,1345142.0,13745891364.0,0.0,0.0,0.01,,1.47,7863.207,,
Gabon,2003,GAB,1382354.0,14717147740.0,0.0,0.0,0.01,,1.53,7451.31,,
Gabon,2004,GAB,1421620.0,15597639635.0,0.0,0.0,0.01,,1.53,7436.644,,
Gabon,2005,GAB,1463503.0,16662264363.0,0.0,0.0,0.01,,1.57,7924.967,,
Gabon,2006,GAB,1508338.0,17083887620.0,0.0,0.0,0.01,,1.66,7758.772,,
Gabon,2007,GAB,1556242.0,19294943982.0,0.0,0.0,0.01,,1.73,7646.167,,
Gabon,2008,GAB,1607182.0,19821156608.0,0.0,0.0,0.01,,1.81,7469.989,,
Gabon,2009,GAB,1661567.0,21001791917.0,0.0,0.0,0.01,,1.83,7094.377,,
Gabon,2010,GAB,1719883.0,23885406357.0,0.0,0.0,0.01,,1.93,8195.28,,
Gabon,2011,GAB,1781987.0,27165828850.0,0.0,0.0,0.01,,2.03,8191.303,,
Gabon,2012,GAB,1846893.0,28592310064.0,0.0,0.0,0.01,,2.16,10072.727,,
Gabon,2013,GAB,1913061.0,30169739768.0,0.0,0.0,0.01,,2.09,9807.213,,
Gabon,2014,GAB,1978400.0,31507773384.0,0.0,0.0,0.01,,1.99,10070.404,,
Gabon,2015,GAB,2040990.0,32729961516.0,0.0,0.0,0.01,,2.12,9274.061,,
Gabon,2016,GAB,2100310.0,33414337569.0,0.0,0.0,0.01,,2.19,8849.8,,
Gabon,2017,GAB,2156902.0,33572391290.0,0.0,0.0,0.01,,2.24,9252.113,,
Gabon,2018,GAB,2212320.0,33855404131.0,0.0,0.0,0.01,,2.78,7434.919,,
Gabon,2019,GAB,2267711.0,35180839675.0,0.0,0.0,0.01,,2.84,6705.384,,
Gabon,2020,GAB,2322538.0,34525072669.0,0.0,0.0,0.01,,2.93,6889.859,,
Gabon,2021,GAB,2376729.0,35037430976.0,0.0,0.0,0.01,,2.96,6809.154,,
Gabon,2022,GAB,2430750.0,36035291983.0,0.0,0.0,0.01,,3.19,6504.104,,
Gabon,2023,GAB,2484790.0,,0.0,0.0,0.01,,2.59,6477.258,,
Gabon,2024,GAB,2538953.0,,0.0,0.0,0.01,,2.6,,,
Germany,2000,DEU,81797255.0,2718560455818.0,31.41,2.569,4.33,0.065,568.95,48756.883,1570.435,2.738
Germany,2001,DEU,81933882.0,2793373055251.0,43.902,3.597,4.59,0.089,578.94,49586.312,1590.963,2.798
Germany,2002,DEU,82068328.0,2822441773260.0,68.873,5.652,5.31,0.142,583.76,48882.719,1537.78,3.365
Germany,2003,DEU,82111619.0,2831676106520.0,98.633,8.099,8.95,0.203,602.03,48841.699,1507.717,3.477
Germany,2004,DEU,82092706.0,2894624877966.0,131.502,10.795,10.64,0.27,609.6,48845.914,1490.49,4.316
Germany,2005,DEU,82046733.0,2945460930734.0,243.03,19.94,14.71,0.506,613.34,48297.293,1460.058,4.992
Germany,2006,DEU,81701971.0,3086359147617.0,389.204,31.799,18.94,0.787,630.2,49722.023,1457.237,5.797
Germany,2007,DEU,81298546.0,3220275669650.0,444.613,36.146,24.62,0.933,631.1,47890.441,1319.459,7.37
Germany,2008,DEU,81110780.0,3289020399474.0,391.012,31.715,28.02,0.811,632.29,48509.781,1399.069,7.523
Germany,2009,DEU,80935276.0,3136502162046.0,389.355,31.513,30.89,0.858,587.96,45618.898,1339.838,8.147
Germany,2010,DEU,80830916.0,3301123203586.0,390.225,31.542,33.92,0.825,624.21,47595.047,1357.644,8.465
Germany,2011,DEU,80857877.0,3467712967640.0,406.248,32.848,36.89,0.891,605.0,45890.207,1313.271,10.168
Germany,2012,DEU,80916391.0,3482225441398.0,432.453,34.993,43.2,0.936,619.81,46491.398,1305.389,11.46
Germany,2013,DEU,81041581.0,3497463140441.0,386.369,31.312,45.51,0.815,629.69,47734.965,1334.262,11.603
Germany,2014,DEU,81376078.0,3574741315261.0,403.452,32.831,48.29,0.891,618.75,45596.504,1298.318,12.84
Germany,2015,DEU,82077546.0,3628073946157.0,374.989,30.778,50.33,0.821,639.17,46064.484,1296.542,14.318
Germany,2016,DEU,82760102.0,3708979940863.0,372.772,30.851,50.93,0.81,641.52,46416.703,1321.879,14.101
Germany,2017,DEU,83104010.0,3808389445530.0,377.649,31.384,50.92,0.802,644.46,47525.457,1408.928,15.388
Germany,2018,DEU,83368507.0,3845758522294.0,392.449,32.718,50.79,0.859,632.28,46125.492,1336.97,16.263
Germany,2019,DEU,83559184.0,3886392581475.0,384.879,32.16,50.13,0.866,600.09,44922.695,1351.028,17.811
Germany,2020,DEU,83628711.0,3742721113842.0,469.588,39.271,50.93,1.135,566.75,41838.684,1223.238,20.017
Germany,2021,DEU,83697080.0,3841041747482.0,416.839,34.888,49.1,0.979,578.83,42994.242,1209.752,18.082
Germany,2022,DEU,84086227.0,3909612753939.0,415.539,34.941,48.6,1.022,566.88,41094.125,1241.977,20.329
Germany,2023,DEU,84548233.0,,426.172,36.032,51.26,1.148,506.72,37598.492,1165.512,23.603
Germany,2024,DEU,84552234.0,,361.627,30.576,51.08,0.968,495.99,37792.512,1176.547,23.968
Greece,2000,GRC,10782638.0,223530895992.0,0.0,0.0,0.0,0.0,52.94,34597.48,236.249,3.092
Greece,2001,GRC,10843166.0,234861781413.0,0.0,0.0,0.08,0.0,52.54,34678.547,239.571,2.164
Greece,2002,GRC,10890287.0,246267119689.0,0.0,0.0,0.13,0.0,53.36,34560.207,240.725,2.621
Greece,2003,GRC,10918467.0,262880256421.0,0.0,0.0,0.1,0.0,57.28,36480.949,252.75,4.052
Greece,2004,GRC,10947369.0,278667908011.0,0.0,0.0,0.12,0.0,58.22,36376.992,247.728,4.05
Greece,2005,GRC,10981340.0,282859759866.0,0.0,0.0,0.12,0.0,58.73,36389.562,249.091,4.335
Greece,2006,GRC,11016107.0,301538680337.0,47.582,0.524,0.11,0.128,59.41,37336.773,260.49,5.149
Greece,2007,GRC,11045737.0,314210147911.0,87.464,0.966,0.18,0.231,62.4,37964.91,263.441,3.171
Greece,2008,GRC,11076874.0,315974328109.0,70.517,0.781,0.19,0.19,62.18,37157.152,252.572,3.908
Greece,2009,GRC,11108067.0,305101334774.0,79.572,0.884,0.22,0.224,60.34,35685.582,236.809,5.675
Greece,2010,GRC,11124666.0,290984350750.0,130.267,1.449,0.19,0.385,56.61,34017.863,214.719,7.696
Greece,2011,GRC,11108838.0,266793942822.0,108.247,1.202,0.21,0.325,58.45,33422.445,204.578,6.058
Greece,2012,GRC,11048291.0,247887031358.0,131.167,1.449,0.2,0.417,59.91,31615.93,178.331,7.967
Greece,2013,GRC,10967534.0,241650188710.0,147.351,1.616,0.22,0.496,56.37,29934.105,164.762,11.795
Greece,2014,GRC,10893169.0,242799798246.0,161.34,1.758,0.22,0.574,49.62,28266.357,163.353,10.745
Greece,2015,GRC,10820902.0,242323725826.0,170.966,1.85,0.23,0.598,51.05,28807.496,170.199,12.796
Greece,2016,GRC,10775506.0,241143085639.0,179.316,1.932,0.27,0.634,53.84,28489.859,169.939,12.975
Greece,2017,GRC,10753532.0,243776808141.0,180.494,1.941,0.31,0.607,54.8,29962.0,174.013,11.449
Greece,2018,GRC,10730846.0,247844015413.0,182.243,1.956,0.31,0.608,52.61,30199.467,171.988,13.164
Greece,2019,GRC,10718581.0,252514250712.0,210.556,2.257,0.4,0.718,47.95,29564.295,177.219,13.476
Greece,2020,GRC,10699370.0,229777821500.0,223.328,2.389,0.45,0.871,47.51,25885.273,143.486,16.785
Greece,2021,GRC,10579561.0,249158215293.0,244.516,2.587,0.5,0.865,54.24,28596.289,152.027,19.2
Greece,2022,GRC,10412481.0,263892672733.0,277.026,2.885,0.57,0.927,51.67,30188.217,172.19,18.783
Greece,2023,GRC,10242910.0,,270.434,2.77,0.65,0.917,48.93,29864.279,171.296,20.754
Greece,2024,GRC,10047813.0,,274.54,2.759,0.71,0.869,57.08,31965.838,173.308,21.055
Guyana,2019,GUY,807668.0,,0.0,0.0,0.02,,1.15,12655.309,,
Guyana,2020,GUY,807486.0,,0.0,0.0,0.02,,1.14,12077.642,,
Guyana,2021,GUY,815484.0,,0.0,0.0,0.03,,1.14,12204.829,,
Guyana,2022,GUY,821638.0,,0.0,0.0,0.02,,1.28,13575.479,,
Guyana,2023,GUY,826357.0,,0.0,0.0,0.02,,1.38,13494.394,,
Guyana,2024,GUY,831092.0,,0.0,0.0,0.02,,1.38,,,
Hong Kong,2000,HKG,6704665.0,218622146616.0,0.0,0.0,0.0,0.0,31.26,29453.422,118.889,0.0
Hong Kong,2001,HKG,6774243.0,219159408785.0,0.0,0.0,0.0,0.0,32.36,36818.906,141.335,0.0
Hong Kong,2002,HKG,6821412.0,222182532288.0,0.0,0.0,0.0,0.0,34.23,35686.531,154.466,0.0
Hong Kong,2003,HKG,6858906.0,225487397415.0,0.0,0.0,0.0,0.0,35.43,36653.867,155.443,0.0
Hong Kong,2004,HKG,6888164.0,243895605092.0,0.0,0.0,0.0,0.0,37.05,40871.117,183.06,0.0
Hong Kong,2005,HKG,6908483.0,259469641313.0,0.0,0.0,0.0,0.0,38.38,39095.48,165.109,0.0
Hong Kong,2006,HKG,6931089.0,274690745926.0,0.0,0.0,0.0,0.0,38.54,41227.645,178.459,0.001
Hong Kong,2007,HKG,6971344.0,291247413551.0,0.0,0.0,0.0,0.0,38.88,43609.16,191.27,0.001
Hong Kong,2008,HKG,7020689.0,295823304243.0,0.0,0.0,0.0,0.0,37.93,40288.535,173.348,0.001
Hong Kong,2009,HKG,7064464.0,285619082956.0,0.0,0.0,0.0,0.0,38.62,43719.992,196.685,0.001
Hong Kong,2010,HKG,7101614.0,302377330309.0,6.01,0.043,0.04,0.013,38.23,45225.73,212.637,0.053
Hong Kong,2011,HKG,7142969.0,314044556431.0,42.781,0.306,0.04,0.093,38.97,46105.625,214.105,0.137
Hong Kong,2012,HKG,7201059.0,319384208506.0,7.393,0.053,0.04,0.017,38.53,43950.406,205.138,0.061
Hong Kong,2013,HKG,7264330.0,329290162080.0,54.864,0.399,0.04,0.123,39.01,44742.965,209.294,0.16
Hong Kong,2014,HKG,7319502.0,338386398632.0,45.595,0.334,0.04,0.105,39.74,43337.344,198.13,0.151
Hong Kong,2015,HKG,7366411.0,346466191769.0,64.826,0.478,0.07,0.146,37.86,44316.176,217.421,0.205
Hong Kong,2016,HKG,7408006.0,354003396927.0,64.034,0.474,0.14,0.142,38.12,45228.492,225.198,0.206
Hong Kong,2017,HKG,7444889.0,367441685993.0,71.39,0.531,0.14,0.148,36.94,48266.77,254.455,0.209
Hong Kong,2018,HKG,7471190.0,377902310676.0,86.392,0.645,0.14,0.178,36.57,48663.375,257.581,0.24
Hong Kong,2019,HKG,7485817.0,371582312306.0,79.666,0.596,0.14,0.173,36.94,46026.332,240.735,0.253
Hong Kong,2020,HKG,7490240.0,347263059452.0,93.982,0.704,0.14,0.273,34.35,34437.715,169.066,0.462
Hong Kong,2021,HKG,7484604.0,369654417943.0,114.176,0.855,0.14,0.351,36.22,32558.352,151.345,0.654
Hong Kong,2022,HKG,7465913.0,356690492875.0,147.908,1.104,0.15,0.508,36.1,29120.252,128.268,0.927
Hong Kong,2023,HKG,7442738.0,,179.931,1.339,0.16,0.533,37.75,33757.816,159.284,1.048
Hong Kong,2024,HKG,7414914.0,,203.359,1.508,0.16,0.553,37.44,36808.547,180.94,1.048
Hungary,2000,HUN,10190598.0,134151505450.0,0.0,0.0,0.06,0.0,35.19,27555.037,82.531,0.249
Hungary,2001,HUN,10166693.0,142043461403.0,0.0,0.0,0.07,0.0,36.42,28292.807,79.735,0.256
Hungary,2002,HUN,10138461.0,151456660939.0,0.0,0.0,0.04,0.0,36.15,27707.572,74.154,0.238
Hungary,2003,HUN,10108970.0,160456137012.0,0.0,0.0,0.16,0.0,34.13,28132.156,72.272,0.345
Hungary,2004,HUN,10085788.0,171925388770.0,0.0,0.0,0.73,0.0,33.71,28646.92,76.82,0.985
Hungary,2005,HUN,10065703.0,183107031890.0,2.958,0.03,1.66,0.01,35.75,30606.633,87.89,1.882
Hungary,2006,HUN,10049946.0,194033322767.0,12.593,0.127,1.26,0.042,35.85,30055.938,91.522,1.557
Hungary,2007,HUN,10034084.0,198872162765.0,33.209,0.333,1.56,0.112,39.96,29707.297,91.202,2.042
Hungary,2008,HUN,10016653.0,204720371926.0,189.695,1.9,1.94,0.649,40.02,29340.787,86.559,3.095
Hungary,2009,HUN,10001381.0,195180908684.0,195.123,1.951,2.33,0.719,35.91,27265.072,84.226,3.947
Hungary,2010,HUN,9979128.0,200496589291.0,202.344,2.019,2.3,0.73,37.36,27840.814,79.047,3.999
Hungary,2011,HUN,9946675.0,208407605976.0,185.26,1.843,1.86,0.687,36.02,27090.857,77.141,3.672
Hungary,2012,HUN,9916621.0,205802052322.0,180.28,1.788,1.65,0.715,34.62,25322.736,72.018,3.807
Hungary,2013,HUN,9889344.0,209511661762.0,159.52,1.578,1.83,0.666,30.27,24070.496,70.436,4.115
Hungary,2014,HUN,9862843.0,218378634753.0,220.721,2.177,2.13,0.918,29.39,24158.225,78.382,4.82
Hungary,2015,HUN,9839211.0,226474616785.0,205.289,2.02,2.16,0.808,30.33,25514.207,83.994,4.593
Hungary,2016,HUN,9810529.0,231459349147.0,219.98,2.158,2.07,0.849,31.88,26042.918,83.439,4.567
Hungary,2017,HUN,9785608.0,241347220007.0,193.703,1.896,2.15,0.707,32.92,27519.338,90.399,4.454
Hungary,2018,HUN,9774395.0,254289117363.0,228.119,2.23,2.3,0.826,32.05,27746.227,96.89,4.84
Hungary,2019,HUN,9770346.0,266658311342.0,238.949,2.335,2.23,0.854,34.28,28135.389,97.931,5.632
Hungary,2020,HUN,9749459.0,254563881936.0,330.605,3.223,2.15,1.199,34.92,27727.416,89.379,6.807
Hungary,2021,HUN,9707848.0,272892486007.0,339.033,3.291,2.23,1.166,36.1,29250.391,97.098,7.724
Hungary,2022,HUN,9684308.0,285385229433.0,362.803,3.513,2.14,1.324,35.78,27575.229,96.338,8.957
Hungary,2023,HUN,9686465.0,,372.673,3.61,1.56,1.426,35.54,26357.766,94.094,10.886
Hungary,2024,HUN,9676135.0,,344.603,3.334,1.83,1.29,38.0,26952.049,95.424,12.706
Iceland,2000,ISL,281293.0,9307402059.0,0.0,0.0,0.0,0.0,7.61,118131.695,9.599,67.054
Iceland,2001,ISL,285058.0,9632094658.0,0.0,0.0,0.0,0.0,7.96,117870.156,9.008,68.986
Iceland,2002,ISL,287609.0,9623436669.0,0.0,0.0,0.0,0.0,8.35,121384.805,9.37,69.06
Iceland,2003,ISL,289616.0,9810546928.0,0.0,0.0,0.0,0.0,8.44,121147.977,9.471,69.009
Iceland,2004,ISL,292172.0,10591927126.0,0.0,0.0,0.0,0.0,8.54,122464.852,9.907,68.283
Iceland,2005,ISL,296852.0,11206862490.0,0.0,0.0,0.0,0.0,8.61,120949.797,10.09,68.112
Iceland,2006,ISL,303883.0,11775508947.0,0.0,0.0,0.0,0.0,9.85,129596.773,10.259,70.76
Iceland,2007,ISL,311662.0,12798725464.0,0.0,0.0,0.0,0.0,11.89,144452.812,10.292,74.337
Iceland,2008,ISL,317519.0,13031114591.0,0.0,0.0,0.0,0.0,16.34,177787.047,9.529,81.016
Iceland,2009,ISL,318619.0,12031037299.0,0.0,0.0,0.0,0.0,16.71,176872.812,8.833,82.491
Iceland,2010,ISL,318163.0,11531450215.0,0.0,0.0,0.0,0.0,16.74,177223.719,8.459,83.047
Iceland,2011,ISL,319139.0,11716753534.0,4.509,0.001,0.0,0.003,16.85,176654.859,8.345,83.32
Iceland,2012,ISL,320851.0,11841375384.0,5.638,0.002,0.0,0.003,17.29,177335.031,8.255,83.699
Iceland,2013,ISL,323891.0,12380449213.0,78.188,0.025,0.0,0.043,17.99,181285.359,8.628,83.281
Iceland,2014,ISL,327517.0,12589333385.0,144.706,0.047,0.0,0.08,17.8,179012.797,9.023,83.012
Iceland,2015,ISL,330962.0,13147880818.0,417.647,0.138,0.0,0.224,18.55,184937.594,9.844,82.168
Iceland,2016,ISL,335571.0,13976682094.0,459.289,0.154,0.0,0.248,18.17,183095.906,10.843,80.357
Iceland,2017,ISL,343537.0,14562998209.0,492.814,0.169,0.0,0.261,19.07,187012.172,12.105,79.303
Iceland,2018,ISL,352860.0,15275006901.0,576.349,0.203,0.0,0.3,19.69,188342.578,13.107,78.7
Iceland,2019,ISL,360709.0,15550746271.0,555.69,0.2,0.0,0.31,19.36,175565.688,11.098,80.843
Iceland,2020,ISL,366626.0,14424580947.0,592.038,0.217,0.0,0.364,18.89,158421.688,7.31,86.126
Iceland,2021,ISL,372647.0,15049658393.0,841.869,0.314,0.0,0.505,19.39,162740.016,8.265,84.494
Iceland,2022,ISL,380368.0,16019540441.0,517.08,0.197,0.0,0.301,19.87,167531.625,10.354,82.075
Iceland,2023,ISL,387559.0,,545.096,0.211,0.0,0.322,19.81,165312.656,10.944,81.843
Iceland,2024,ISL,393404.0,,552.291,0.217,0.0,0.336,19.05,159676.391,11.349,80.498
India,2000,IND,1057922731.0,2804478499774.0,0.581,0.614,1.69,0.017,571.39,3521.43,1277.51,6.042
India,2001,IND,1077898579.0,2940745466088.0,0.879,0.947,2.07,0.025,586.09,3470.525,1281.096,5.693
India,2002,IND,1097600380.0,3024984520809.0,0.912,1.001,2.14,0.026,609.64,3526.61,1324.242,5.218
India,2003,IND,1116803000.0,3251114494190.0,0.94,1.05,2.71,0.026,638.13,3589.451,1347.694,5.144
India,2004,IND,1135991509.0,3495022816540.0,0.976,1.109,3.31,0.026,698.32,3831.588,1426.856,6.887
India,2005,IND,1154676321.0,3752627653422.0,1.012,1.169,4.04,0.025,704.52,3991.09,1450.128,6.359
India,2006,IND,1172878888.0,4069856052453.0,1.008,1.182,5.59,0.024,744.43,4139.273,1532.039,7.134
India,2007,IND,1190676028.0,4403215224414.0,0.993,1.182,7.4,0.023,796.26,4425.184,1637.482,7.276
India,2008,IND,1207930960.0,4649548164533.0,1.37,1.655,9.3,0.03,828.41,4616.596,1719.259,6.712
India,2009,IND,1225524764.0,4993478894185.0,0.706,0.866,10.56,0.015,878.63,4886.388,1806.79,5.965
India,2010,IND,1243481565.0,5361371354007.0,1.201,1.493,13.22,0.024,936.39,5024.514,1848.416,6.057
India,2011,IND,1261224956.0,5720692888000.0,2.53,3.191,15.46,0.049,1032.32,5222.708,1935.765,6.967
India,2012,IND,1278674501.0,6052427493607.0,2.304,2.946,16.52,0.043,1088.42,5425.75,2051.67,6.208
India,2013,IND,1295829507.0,6424470752490.0,2.646,3.429,17.57,0.048,1141.23,5527.781,2065.656,6.75
India,2014,IND,1312277184.0,6875186158349.0,2.281,2.993,21.14,0.039,1258.68,5831.643,2125.494,6.829
India,2015,IND,1328024494.0,7391521519812.0,2.704,3.592,18.36,0.046,1310.56,5943.03,2296.039,6.357
India,2016,IND,1343944296.0,8057465593010.0,5.648,7.59,17.2,0.092,1394.93,6148.213,2514.262,6.37
India,2017,IND,1359657398.0,8550029645172.0,4.021,5.467,14.99,0.064,1462.39,6304.287,2588.196,6.793
India,2018,IND,1374659067.0,9173201683791.0,7.67,10.544,18.4,0.117,1571.65,6593.169,2704.512,7.307
India,2019,IND,1389030307.0,9595463242427.0,9.356,12.996,18.99,0.141,1600.98,6682.068,2791.946,8.108
India,2020,IND,1402617694.0,8945313249462.0,8.685,12.182,19.88,0.139,1563.43,6268.437,2537.853,8.893
India,2021,IND,1414203896.0,9801621018003.0,13.914,19.677,21.2,0.207,1678.72,6749.358,2588.831,8.657
India,2022,IND,1425423209.0,10476248645535.0,19.654,28.016,23.29,0.28,1804.61,7057.187,2804.53,9.421
India,2023,IND,1438069597.0,,23.877,34.337,23.01,0.319,1918.26,7529.44,2939.235,8.861
India,2024,IND,1450935785.0,,32.827,47.63,22.25,0.422,2036.52,7812.928,3028.744,9.146
Indonesia,2000,IDN,216077789.0,1138300071768.0,0.0,0.0,4.28,0.0,98.04,5387.869,637.634,3.699
Indonesia,2001,IDN,219097905.0,1185220908414.0,0.0,0.0,4.58,0.0,106.16,5690.083,659.754,4.096
Indonesia,2002,IDN,222088499.0,1244249942443.0,0.0,0.0,4.7,0.0,113.04,5768.058,663.047,3.647
Indonesia,2003,IDN,225048005.0,1309811268640.0,0.0,0.0,4.8,0.0,117.39,6183.915,683.08,3.195
Indonesia,2004,IDN,227926649.0,1387446383159.0,0.0,0.0,5.01,0.0,124.78,6040.208,721.008,3.415
Indonesia,2005,IDN,230871648.0,1474875329634.0,0.09,0.021,5.33,0.001,132.89,6137.142,720.295,3.494
Indonesia,2006,IDN,233951650.0,1565012923832.0,0.197,0.046,4.9,0.003,138.0,6159.938,693.567,3.234
Indonesia,2007,IDN,237062338.0,1674227359084.0,0.865,0.205,5.98,0.013,148.4,6524.362,731.705,3.374
Indonesia,2008,IDN,240157902.0,1809491142510.0,0.92,0.221,6.5,0.014,155.9,6514.816,746.456,3.62
Indonesia,2009,IDN,243220024.0,1905717479305.0,4.504,1.096,6.11,0.068,162.87,6608.3,750.034,3.736
Indonesia,2010,IDN,246305327.0,2039334560589.0,8.278,2.039,7.81,0.117,177.56,7062.331,793.82,4.417
Indonesia,2011,IDN,249470029.0,2178184530109.0,13.158,3.283,8.65,0.178,191.88,7365.991,850.977,3.554
Indonesia,2012,IDN,252698525.0,2309530044109.0,24.207,6.117,8.87,0.315,208.96,7665.836,894.812,3.577
Indonesia,2013,IDN,255852464.0,2437876929100.0,37.453,9.582,9.14,0.525,225.18,7131.105,865.009,4.534
Indonesia,2014,IDN,258877395.0,2559933272409.0,65.166,16.87,9.18,0.907,237.54,7171.866,861.46,4.708
Indonesia,2015,IDN,261799249.0,2684763880628.0,31.957,8.366,9.75,0.44,243.28,7243.952,822.097,4.003
Indonesia,2016,IDN,264627429.0,2819889903036.0,103.935,27.504,10.21,1.458,257.55,7120.307,792.951,5.81
Indonesia,2017,IDN,267346654.0,2962852274581.0,87.966,23.517,11.47,1.16,265.83,7569.616,850.332,5.518
Indonesia,2018,IDN,269951847.0,3116158974437.0,127.017,34.289,12.13,1.606,283.79,7896.082,877.219,8.029
Indonesia,2019,IDN,272489381.0,3272568062078.0,214.623,58.482,12.17,2.59,295.44,8271.658,855.103,8.613
Indonesia,2020,IDN,274814861.0,3204972631957.0,279.484,76.806,12.35,3.621,291.82,7700.858,753.212,10.644
Indonesia,2021,IDN,276758056.0,3323654666991.0,307.058,84.981,14.96,3.86,309.36,7937.188,786.714,11.076
Indonesia,2022,IDN,278830527.0,3500093638879.0,342.651,95.542,20.62,3.469,333.54,9859.904,858.073,10.208
Indonesia,2023,IDN,281190068.0,,399.643,112.376,22.48,4.027,350.6,9904.812,857.437,10.695
Indonesia,2024,IDN,283487933.0,,425.607,120.655,21.33,4.034,371.54,10528.601,878.984,10.954
Iran,2000,IRN,66418661.0,595554549032.0,0.0,0.0,0.0,0.0,119.35,21026.74,775.711,0.76
Iran,2001,IRN,67452005.0,636570203280.0,0.0,0.0,0.0,0.0,127.59,22121.531,799.744,0.77
Iran,2002,IRN,68011318.0,698059655739.0,0.0,0.0,0.0,0.0,138.23,23913.191,806.609,1.356
Iran,2003,IRN,68769343.0,779969698412.0,0.0,0.0,0.0,0.0,151.65,24083.326,810.284,1.584
Iran,2004,IRN,70256316.0,849441950372.0,0.0,0.0,0.0,0.0,162.76,26075.348,848.906,1.774
Iran,2005,IRN,71828455.0,908856025194.0,0.0,0.0,0.0,0.0,177.07,27012.971,910.154,2.014
Iran,2006,IRN,73392747.0,995245162302.0,0.0,0.0,0.0,0.0,193.43,28889.373,991.934,2.353
Iran,2007,IRN,74602648.0,1098784519617.0,0.0,0.0,0.0,0.0,203.12,30213.291,999.074,2.139
Iran,2008,IRN,75514201.0,1132365762681.0,0.0,0.0,0.0,0.0,210.49,30767.291,1029.706,0.867
Iran,2009,IRN,76457831.0,1208128386676.0,0.0,0.0,0.0,0.0,221.81,31118.98,1002.677,0.767
